,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
19266,2012-09-30,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19267,2012-10-01,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
19268,2012-10-02,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
19269,2012-10-03,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19270,2012-10-04,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19271,2012-10-05,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19272,2012-10-06,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19273,2012-10-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19274,2012-10-08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19275,2012-10-09,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19276,2012-10-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19277,2012-10-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19278,2012-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19279,2012-10-13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19280,2012-10-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19281,2012-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19282,2012-10-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19283,2012-10-17,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19284,2012-10-18,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
19285,2012-10-19,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
19286,2012-10-20,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
19287,2012-10-21,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
19288,2012-10-22,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
19289,2012-10-23,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
19290,2012-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19291,2012-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19292,2012-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19293,2012-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19294,2012-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19295,2012-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19296,2012-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19297,2012-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19298,2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19299,2012-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19300,2012-11-03,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19301,2012-11-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19302,2012-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19303,2012-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19304,2012-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19305,2012-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19306,2012-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19307,2012-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19308,2012-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19309,2012-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19310,2012-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19311,2012-11-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19312,2012-11-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19313,2012-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19314,2012-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19315,2012-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19316,2012-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19317,2012-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19318,2012-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19319,2012-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19320,2012-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19321,2012-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19322,2012-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19323,2012-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19324,2012-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19325,2012-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19326,2012-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19327,2012-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19328,2012-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19329,2012-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19330,2012-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19331,2012-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19332,2012-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19333,2012-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19334,2012-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19335,2012-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19336,2012-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19337,2012-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19338,2012-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19339,2012-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19340,2012-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19341,2012-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19342,2012-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343,2012-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19344,2012-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19345,2012-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19346,2012-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19347,2012-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19348,2012-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19349,2012-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19350,2012-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19351,2012-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19352,2012-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19353,2012-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19354,2012-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19355,2012-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19356,2012-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19357,2012-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19358,2012-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19359,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19360,2013-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19361,2013-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19362,2013-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19363,2013-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19364,2013-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19365,2013-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19366,2013-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19367,2013-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19368,2013-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19369,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19370,2013-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19371,2013-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19372,2013-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19373,2013-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19374,2013-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19375,2013-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19376,2013-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19377,2013-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19378,2013-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19379,2013-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19380,2013-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19381,2013-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19382,2013-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19383,2013-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19384,2013-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19385,2013-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19386,2013-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19387,2013-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19388,2013-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19389,2013-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19390,2013-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19391,2013-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19392,2013-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19393,2013-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19394,2013-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19395,2013-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19396,2013-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19397,2013-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,2013-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19399,2013-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19400,2013-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19401,2013-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19402,2013-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19403,2013-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19404,2013-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19405,2013-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19406,2013-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19407,2013-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19408,2013-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19409,2013-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19410,2013-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19411,2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19412,2013-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19413,2013-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19414,2013-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19415,2013-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19416,2013-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19417,2013-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19418,2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19419,2013-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19420,2013-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19421,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19422,2013-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19423,2013-03-06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19424,2013-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19425,2013-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19426,2013-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19427,2013-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19428,2013-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19429,2013-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19430,2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19431,2013-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19432,2013-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19433,2013-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19434,2013-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19435,2013-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19436,2013-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19437,2013-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19438,2013-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19439,2013-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19440,2013-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19441,2013-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19442,2013-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19443,2013-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19444,2013-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19445,2013-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19446,2013-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19447,2013-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19448,2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19449,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19450,2013-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19451,2013-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19452,2013-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19453,2013-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19454,2013-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19455,2013-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19456,2013-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19457,2013-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19458,2013-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19459,2013-04-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19460,2013-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19461,2013-04-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19462,2013-04-14,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
19463,2013-04-15,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19464,2013-04-16,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
19465,2013-04-17,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
19466,2013-04-18,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0
19467,2013-04-19,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19468,2013-04-20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19469,2013-04-21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19470,2013-04-22,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
19471,2013-04-23,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
19472,2013-04-24,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
19473,2013-04-25,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
19474,2013-04-26,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
19475,2013-04-27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19476,2013-04-28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19477,2013-04-29,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
19478,2013-04-30,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
19479,2013-05-01,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
19480,2013-05-02,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19481,2013-05-03,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
19482,2013-05-04,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0
19483,2013-05-05,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0
19484,2013-05-06,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
19485,2013-05-07,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
19486,2013-05-08,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
19487,2013-05-09,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
19488,2013-05-10,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
19489,2013-05-11,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
19490,2013-05-12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19491,2013-05-13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19492,2013-05-14,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
19493,2013-05-15,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
19494,2013-05-16,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
19495,2013-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19496,2013-05-18,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0
19497,2013-05-19,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
19498,2013-05-20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19499,2013-05-21,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19500,2013-05-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19501,2013-05-23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19502,2013-05-24,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
19503,2013-05-25,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
19504,2013-05-26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19505,2013-05-27,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
19506,2013-05-28,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
19507,2013-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19508,2013-05-30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19509,2013-05-31,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
19510,2013-06-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19511,2013-06-02,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
19512,2013-06-03,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19513,2013-06-04,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
19514,2013-06-05,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
19515,2013-06-06,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0
19516,2013-06-07,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
19517,2013-06-08,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
19518,2013-06-09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19519,2013-06-10,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
19520,2013-06-11,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
19521,2013-06-12,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0
19522,2013-06-13,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
19523,2013-06-14,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0
19524,2013-06-15,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
19525,2013-06-16,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0
19526,2013-06-17,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0
19527,2013-06-18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
19528,2013-06-19,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
19529,2013-06-20,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
19530,2013-06-21,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0
19531,2013-06-22,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
19532,2013-06-23,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
19533,2013-06-24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19534,2013-06-25,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
19535,2013-06-26,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
19536,2013-06-27,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19537,2013-06-28,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
19538,2013-06-29,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
19539,2013-06-30,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0
19540,2013-07-01,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
19541,2013-07-02,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
19542,2013-07-03,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19543,2013-07-04,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
19544,2013-07-05,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0
19545,2013-07-06,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
19546,2013-07-07,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
19547,2013-07-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19548,2013-07-09,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
19549,2013-07-10,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
19550,2013-07-11,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0
19551,2013-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19552,2013-07-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
19553,2013-07-14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
19554,2013-07-15,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
19555,2013-07-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
19556,2013-07-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19557,2013-07-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19558,2013-07-19,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19559,2013-07-20,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
19560,2013-07-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
19561,2013-07-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
19562,2013-07-23,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
19563,2013-07-24,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
19564,2013-07-25,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
19565,2013-07-26,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0
19566,2013-07-27,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0
19567,2013-07-28,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0
19568,2013-07-29,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
19569,2013-07-30,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19570,2013-07-31,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0
19571,2013-08-01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
19572,2013-08-02,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0
19573,2013-08-03,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
19574,2013-08-04,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
19575,2013-08-05,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
19576,2013-08-06,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0
19577,2013-08-07,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
19578,2013-08-08,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0
19579,2013-08-09,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
19580,2013-08-10,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
19581,2013-08-11,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
19582,2013-08-12,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
19583,2013-08-13,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
19584,2013-08-14,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0
19585,2013-08-15,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0
19586,2013-08-16,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
19587,2013-08-17,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
19588,2013-08-18,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
19589,2013-08-19,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
19590,2013-08-20,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
19591,2013-08-21,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
19592,2013-08-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
19593,2013-08-23,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
19594,2013-08-24,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
19595,2013-08-25,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
19596,2013-08-26,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0
19597,2013-08-27,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0
19598,2013-08-28,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0
19599,2013-08-29,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
19600,2013-08-30,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
19601,2013-08-31,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
19602,2013-09-01,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
19603,2013-09-02,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
19604,2013-09-03,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0
19605,2013-09-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
19606,2013-09-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
19607,2013-09-06,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0
19608,2013-09-07,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
19609,2013-09-08,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
